9261,65475,43627,45678,39462,2
9261,65475,43627,45678,39703,2
9261,64920,43627,45984,39703,2
9261,64920,43627,45678,39703,2
14145,79378,39946,24657,43627,3
13477,70229,38519,24657,44197,3
13477,72170,38519,24657,43346,3
13423,70866,38519,24657,43910,3
13423,70229,38519,24657,43627,3
13369,70866,40945,24539,43910,3
13477,70866,38062,24307,43910,3
13423,70866,38062,24423,43910,3
13423,69602,38062,24192,43346,3
13369,70229,38062,24192,43346,3
13423,70229,38062,24307,43346,3
13423,70229,41460,24192,43346,3
13423,68985,37836,24539,43627,3
13477,70229,37836,24307,43068,3
13423,70229,37836,24307,43627,3
13423,69602,37613,24192,43627,3
13423,70229,37836,24307,43346,3
13423,70866,37836,24423,43068,3
13369,72170,37836,24539,43627,3
13423,69602,37613,24307,43910,3
13423,70229,37836,24192,43910,3
14031,68378,37836,22762,44197,3
14031,67190,37836,22762,43627,3
14088,67779,37836,22657,44487,3
13918,68378,37836,22657,43627,3
13918,67190,37836,22657,43068,3
13918,67190,37836,22657,43068,3
13918,66610,37613,22657,43346,3
13918,67190,37836,22553,43346,3
13918,67190,37613,22553,43346,3
13918,66610,37836,22657,43346,3
13918,68378,37613,22553,43910,3
13918,68378,38062,22657,43627,3
13862,67190,37836,22553,43346,3
13918,67190,37836,22657,44197,3
13974,67779,37613,22657,43627,3
13918,67779,37613,22553,43627,3
14031,66610,37836,22868,43910,3
13918,67779,37836,22762,43910,3
13918,66610,37836,22762,43627,3
13918,66610,37613,22762,43627,3
13974,70229,37836,22657,40193,3
13974,70866,37613,22657,40193,3
13918,70866,38062,22553,40193,3
13974,70229,37613,22449,40193,3
13918,70229,37613,22449,40193,3
13918,70866,37391,22449,40193,3
13918,70229,37613,22449,40193,3
13918,70229,37613,22449,40193,3
13862,70229,37613,22449,40193,3
13862,70229,37836,22449,40193,3
13862,70229,37613,22449,40193,3
13862,70229,37836,22449,40441,3
13862,70229,37836,22449,40193,3
13862,70229,37613,22449,40193,3
13862,70229,37613,22553,40193,3
13862,70229,38519,22449,40193,3
13806,70229,38752,22449,40193,3
13806,69602,38752,22449,40441,3
13806,69602,38752,22553,40193,3
13806,69602,38519,22553,40193,3
17992,83478,52510,60270,66038,4
18069,83478,52510,60757,66038,4
17992,82628,52510,60757,66038,4
18069,83478,52510,60270,66038,4
17915,85225,52510,60270,67190,4
17915,85225,52896,60270,65475,4
17915,82628,52510,60270,66038,4
17915,84343,52510,62263,65475,4
17839,82628,52510,59788,66610,4
17915,80974,52510,61252,66610,4
17839,83478,52510,60270,66038,4
15158,80169,52896,53682,83478,4
15220,80169,52510,52896,57033,4
15158,79378,52510,53286,56595,4
15096,80169,57927,53286,58383,4
15158,80974,53682,53286,57033,4
15158,80169,54899,53682,57033,4
15158,81794,54082,53286,58383,4
15220,80169,54899,53286,57477,4
15096,80169,54082,53286,56595,4
15096,79378,53682,53682,56163,4
15158,80169,55736,53286,56163,4
15096,80169,57033,54082,55736,4
15096,80169,52896,52896,56163,4
15158,80974,52896,52896,55736,4
15096,81794,52129,52896,55736,4
15220,80974,51752,53286,55736,4
15096,79378,51752,52896,55736,4
15096,80169,51752,52896,56163,4
15158,80169,51752,53286,56163,4
15096,80974,52129,53286,55736,4
19112,87972,51380,50290,64920,4
19029,87039,51752,49936,64920,4
18946,87039,51752,50290,64920,4
19029,88923,51752,49585,64920,4
18864,87972,51380,49936,65475,4
18864,87972,51380,49585,63834,4
18864,85225,51380,49585,63834,4
18702,87039,51380,49585,64920,4
18541,87039,51380,49239,63834,4
18541,87972,51380,48896,63303,4
18541,87039,51752,48896,64920,4
18541,87972,51380,48896,64373,4
18461,88923,51380,48558,64373,4
18461,88923,51752,48558,63834,4
18541,88923,51752,48558,63834,4
18461,87039,51752,48896,63834,4
16193,85225,51752,53682,63834,4
16193,87972,51752,53682,63834,4
16193,86123,51380,53286,63834,4
16193,87039,54899,53682,63834,4
16193,87039,54899,53286,63834,4
16193,85225,54899,53286,63834,4
16193,86123,54899,53286,63834,4
16126,86123,54899,53286,63834,4
16126,85225,55315,53286,63834,4
16193,86123,54899,53286,63834,4
16126,85225,54899,53286,63834,4
16126,85225,54899,53286,63303,4
16126,85225,54488,53286,63303,4
16126,85225,54488,53286,62779,4
16126,85225,54899,53286,63303,4
16126,86123,54899,53286,63303,4
16126,87039,54899,53286,63303,4
16126,85225,54899,53286,62779,4
16126,85225,54899,53286,63303,4
16126,86123,54899,53286,63303,4
11959,75623,54899,52129,61754,4
11959,74909,55315,52129,61754,4
11959,74909,54488,51752,61754,4
11959,75623,54488,51752,61252,4
11959,74909,54488,51752,61754,4
11959,75623,54488,51752,61754,4
11959,74909,54899,51752,61754,4
12007,74909,54488,51752,61754,4
11959,74909,45984,52129,61754,4
11959,74909,45678,52129,61252,4
11959,74909,46293,51752,61754,4
11959,74909,45984,52129,61754,4
11959,74909,45984,51752,61252,4
11959,74207,45678,52129,61252,4
11959,74909,45678,51752,61252,4
11959,74909,45678,51752,61252,4
11912,74909,45678,51752,61252,4
11959,74207,45678,51752,61252,4
11959,74207,45678,51752,61252,4
11912,74909,45678,51380,61252,4
15409,77837,45678,52129,59313,4
15409,77837,45678,51752,59313,4
15473,77837,45375,51752,58845,4
15409,77837,45375,52129,58845,4
15473,77837,45375,51752,58383,4
15409,77837,45375,51752,58383,4
15409,77837,45375,52129,58383,4
15346,77837,45678,51752,58383,4
15346,77837,45678,51752,57927,4
15346,77837,45375,51752,57927,4
15346,77086,45375,51752,57927,4
15346,77837,45375,51752,57927,4
15346,77837,45375,51752,57927,4
15346,77837,42521,51752,57927,4
15346,77837,42793,51752,57927,4
15346,77837,42521,51752,57927,4
15346,77837,42521,51752,57927,4
15346,78601,42793,51380,57927,4
15346,77837,42521,51380,57927,4
15283,77837,42793,51380,57477,4
16059,87972,42793,52896,56595,4
16059,86123,42521,52510,56163,4
16059,85225,42521,52129,56163,4
15993,85225,42521,52129,55736,4
15993,85225,42521,52129,55736,4
15993,86123,42521,52129,55736,4
15993,85225,42521,52129,55736,4
15993,85225,42521,51752,55736,4
15993,84343,42521,51752,55736,4
16813,83478,40945,21255,38062,5
16884,84343,40945,21351,38519,5
16813,83478,41201,21351,38062,5
16813,83478,41201,21255,38752,5
16813,82628,41201,21351,38752,5
16813,83478,41201,21351,39946,5
18303,86123,41201,17915,34886,5
17613,87039,40945,17915,35084,5
17538,86123,41201,17992,34886,5
17688,87039,41201,17992,34689,5
17839,87972,41201,17992,35084,5
17915,85225,41201,17992,35285,5
17839,86123,40945,17915,35897,5
17915,86123,41201,17915,35897,5
17915,85225,41201,17915,35691,5
17915,87972,41201,17915,36104,5
17839,87039,41201,17915,35691,5
17915,87972,41201,17915,35897,5
17915,87972,40945,17992,35691,5
17915,88923,40945,18069,35487,5
17915,87039,40945,18147,35487,5
17839,86123,41201,18069,35285,5
17915,86123,56163,18069,35285,5
17839,88923,56163,18147,35487,5
17839,86123,57033,18225,35897,5
17839,87039,55736,18225,35285,5
16955,87972,66038,18702,37391,5
16955,87972,55736,18702,37613,5
16955,88923,56163,18702,37613,5
16955,89893,57927,18702,37613,5
16955,87972,55736,18702,37613,5
16884,88923,55736,18702,37613,5
16955,88923,55736,18783,37613,5
16955,88923,56163,18783,37613,5
16955,88923,56595,18783,37836,5
16955,88923,55736,18864,37613,5
16955,89893,55315,18783,37613,5
16955,88923,55315,18783,37613,5
21941,81794,55315,22142,28019,5
21941,81794,56163,22142,27878,5
21941,81794,55736,22553,27737,5
21841,80169,55315,22449,27878,5
21841,82628,54899,22449,27737,5
21841,80974,54899,22449,27737,5
21841,80974,47893,22346,27737,5
21841,80974,47893,22346,27737,5
21841,80974,47565,22346,27878,5
21841,80169,47565,22346,27878,5
21841,79378,47565,22346,27878,5
21841,79378,47565,22346,27878,5
21841,80169,47242,22346,28019,5
21742,80974,47242,22346,28019,5
21841,80974,47242,22346,28019,5
21742,80974,47242,22244,28161,5
21742,80169,47242,22346,28305,5
21742,80974,47242,22244,28449,5
21742,81794,47242,22346,28449,5
21742,81794,47242,22244,28305,5
11725,77837,47242,19448,34689,5
11725,77837,47565,19534,34494,5
11679,77837,47565,19534,34494,5
11679,77837,47565,19534,34689,5
11679,78601,48223,19619,34689,5
11679,78601,47565,19706,34886,5
11679,78601,47242,19793,34886,5
11679,78601,47242,19793,34886,5
8358.7,79378,46293,55315,52896,6
8391.8,77837,46606,61754,52129,6
8391.8,79378,42793,62263,52510,6
8391.8,80169,46293,64373,52129,6
8391.8,78601,45678,61252,52510,6
8391.8,79378,43627,59788,52129,6
8391.8,80974,47242,59313,51752,6
8391.8,79378,43910,61252,52129,6
8425.1,78601,47565,59313,52129,6
8391.8,78601,44197,62263,51380,6
8425.1,80169,45076,63834,51752,6
8425.1,78601,45984,55315,52129,6
8425.1,77837,25256,59788,52129,6
8391.8,79378,25256,62779,52129,6
8458.5,78601,25135,56163,51752,6
8425.1,79378,25135,59788,51752,6
8425.1,77837,25135,62779,51752,6
8458.5,78601,25256,54899,52129,6
10584,85225,25256,59313,58845,6
10543,84343,25135,53682,58383,6
10584,85225,25135,54082,58845,6
10584,84343,25256,54082,59313,6
10543,84343,25256,55315,58845,6
10543,87972,25379,52896,58845,6
10501,86123,25256,52510,58383,6
10460,85225,25379,55315,57477,6
10460,84343,25502,57033,58383,6
10460,83478,25379,53682,58383,6
10419,82628,25502,52129,57927,6
10419,83478,25502,56595,57927,6
10419,82628,25626,56163,58383,6
10378,83478,25626,52510,57477,6
10419,84343,25502,54082,57477,6
10419,85225,25502,56163,57927,6
8425.1,83478,25626,64373,56163,6
8425.1,83478,25626,64373,56163,6
8391.8,83478,25626,63834,55736,6
8425.1,83478,41985,63834,55736,6
8425.1,83478,41985,63834,56163,6
8425.1,84343,42252,63303,55736,6
8425.1,83478,43627,63834,54899,6
8391.8,82628,44197,63834,54899,6
8425.1,83478,43068,63834,54488,6
8425.1,82628,42793,63834,54488,6
8391.8,82628,45678,63834,54082,6
8425.1,82628,45984,63303,54488,6
8391.8,82628,45076,63834,54082,6
8425.1,82628,42521,63303,54488,6
8391.8,82628,45375,63303,54488,6
8391.8,83478,43627,62263,54488,6
8391.8,84343,44780,62263,54488,6
8358.7,83478,44487,62263,54488,6
8325.7,84343,42793,62263,54899,6
8292.8,85225,44780,61754,54899,6
9009.5,87972,43346,65475,63303,6
9009.5,87972,43346,65475,63303,6
9009.5,87972,45375,64920,63303,6
9009.5,87039,45984,64920,63303,6
8974.1,87972,50290,64920,63303,6
8974.1,87972,43068,64920,62779,6
8974.1,87972,43910,64920,62779,6
8974.1,87039,47893,64920,62779,6
8974.1,87039,46293,64920,62779,6
8974.1,87039,45076,64920,62779,6
8974.1,87039,45375,64373,62779,6
19880,90882,60270,65475,35897,0
19880,90882,68378,65475,35897,0
19880,89893,60270,65475,35897,0
19880,90882,60270,64920,35897,0
19793,92920,60270,65475,43346,0
19706,93970,59788,66038,43627,0
19706,93970,59788,66610,43346,0
19706,92920,59788,66038,43627,0
19706,93970,47242,66038,43346,0
19619,92920,47565,66038,43068,0
19619,92920,47242,66038,42252,0
19534,92920,47242,66038,39703,0
19534,92920,47242,66038,36104,0
19534,91891,47242,66038,35487,0
19534,91891,47242,66038,35487,0
19448,92920,47242,66038,35487,0
19448,91891,47242,65475,35487,0
19448,91891,47242,65475,35691,0
19363,91891,46922,65475,35897,0
19363,92920,46922,65475,35691,0
19363,93970,47242,65475,35897,0
19363,92920,47242,65475,35897,0
19363,91891,47242,64920,35897,0
19279,92920,46922,64920,35897,0
22657,98394,46922,68378,35691,0
22657,98394,47242,68378,35897,0
22657,98394,46922,68378,35897,0
22657,98394,46922,68378,36104,0
22657,97253,46922,68378,36104,0
22553,97253,60270,68378,36104,0
22553,97253,62779,68378,36104,0
11316,52510,35487,32632,40193,13
11272,52129,35691,32811,39462,13
11316,52129,35691,32811,39946,13
11272,52129,35897,32811,39703,13
11316,52129,35691,32811,40193,13
11316,51752,35897,32632,39703,13
11316,51752,36525,32632,39703,13
11361,52896,35897,32811,39223,13
11316,52129,36104,32811,39946,13
11361,52129,35897,32811,39703,13
11361,52510,35897,32811,39703,13
11541,67779,42521,43068,44780,13
11541,67779,42521,42793,44780,13
11541,69602,42521,42793,45375,13
19112,72838,23739,26390,30114,7
19029,74207,23739,26784,29039,7
19029,73517,23739,26651,29039,7
19112,73517,23739,26520,29039,7
18946,73517,23739,26520,29957,7
19195,73517,23739,26520,29646,7
19029,74207,23739,26917,29039,7
19112,72838,23739,26784,29189,7
19029,74909,23851,26651,29039,7
19029,72838,23851,26651,28742,7
19029,73517,23739,26651,29493,7
19195,72838,23739,26784,29340,7
19029,72838,23851,26784,29189,7
19029,72838,24077,26917,29340,7
18946,73517,24192,26917,29039,7
19029,72838,24192,26917,29493,7
19029,72838,24192,27051,29801,7
19029,72838,24192,26917,29493,7
19029,73517,24192,26917,29493,7
18946,74909,23964,27186,29646,7
15730,69602,23964,26784,33174,7
15795,68985,23964,27051,33730,7
15730,68985,23964,27186,33543,7
15795,68985,23964,27186,33358,7
15730,68985,23964,27051,33358,7
15795,68985,23964,27186,33543,7
15730,68985,23964,27186,33730,7
15730,69602,23964,27186,33543,7
15730,69602,23964,27598,33730,7
15795,70866,23964,27460,33543,7
15730,69602,24077,27598,33358,7
15795,68985,24077,27460,33730,7
15730,68378,23964,27878,33918,7
15795,68985,24077,27598,33358,7
15730,68378,24077,27598,33918,7
15795,68985,24077,27598,33543,7
15730,68985,24077,27878,33730,7
15730,69602,24077,27598,33918,7
15730,70229,24077,27737,33543,7
15730,68985,24077,27737,33730,7
21064,78601,24077,23964,29801,7
21064,76348,24077,23739,29957,7
20876,77086,24077,23627,30114,7
20970,77086,24077,23627,30114,7
20876,76348,24423,23739,30114,7
20783,76348,26390,23627,30920,7
20783,76348,24657,23851,31419,7
20783,77086,24539,23851,31251,7
20783,76348,24657,23964,32455,7
20690,75623,24657,23851,31930,7
20690,75623,24657,23627,32104,7
20506,77837,24894,23627,32632,7
20506,76348,26520,23627,32278,7
20598,75623,24775,23627,32278,7
20415,76348,24775,23964,31930,7
20325,78601,25014,24307,32278,7
20325,75623,24894,24192,31759,7
20415,75623,25014,24307,31930,7
20415,76348,25135,24307,32104,7
20415,75623,25135,24423,31759,7
18225,81794,25135,18946,24894,7
18303,81794,25135,18946,24894,7
18303,83478,25256,18946,24894,7
18303,82628,25751,18946,24894,7
18382,81794,27186,18946,24894,7
18382,80974,27186,19029,24775,7
18382,80974,27051,18946,24894,7
18382,80974,27051,19029,24894,7
18382,81794,27051,19112,24894,7
18303,81794,26131,19112,25014,7
18303,82628,25877,19195,25014,7
18303,80974,25751,19195,25135,7
18303,80974,25751,19363,25014,7
18225,90882,56595,21064,19363,8
18147,90882,56595,21064,19619,8
18225,90882,56595,21159,19706,8
18147,87039,56163,21064,19448,8
18147,88923,56163,21064,19534,8
18147,87972,57033,21064,19534,8
18225,87972,57033,21159,19619,8
18147,87039,61252,21159,19279,8
18225,88923,56595,21159,19534,8
18225,87972,56163,21159,19706,8
18225,87039,56163,21255,19619,8
18225,88923,56163,21159,19706,8
18069,87972,59788,21159,19448,8
18147,87972,56163,21255,19448,8
18147,87039,56595,21159,19534,8
18147,86123,56163,21159,19619,8
18225,87039,56163,21159,19448,8
18225,88923,56163,21159,19534,8
18225,87972,62263,21159,19195,8
18225,88923,56163,21351,19195,8
16743,86123,55736,19880,20970,8
16955,87039,56163,19880,20970,8
16884,86123,55315,19880,20970,8
16884,87039,68985,20056,21064,8
16955,87039,56163,19968,20876,8
16884,87039,54488,19968,21159,8
16884,87039,54488,20056,21159,8
16884,87972,54082,20056,20876,8
16884,87039,54488,20145,20970,8
16955,84343,54488,20145,20970,8
16955,87039,54488,20145,21064,8
16955,87972,54082,20235,21064,8
16955,85225,54488,20325,21064,8
16884,87039,54488,20325,21255,8
16955,86123,54082,20325,21064,8
16884,87039,54082,20415,21159,8
16884,86123,54082,20506,21159,8
16955,86123,61252,20598,21255,8
16884,87039,54488,20598,21255,8
17027,86123,54082,20783,21159,8
17099,85225,54082,18147,23517,8
17099,83478,54899,18225,23517,8
17099,84343,54082,18069,23517,8
17027,86123,54899,18147,23627,8
17099,84343,53682,18147,23407,8
17027,84343,54082,18147,23517,8
17027,86123,54082,18303,23739,8
17099,83478,53286,18147,23517,8
17099,84343,53682,18069,23517,8
17027,83478,53682,18147,23407,8
17099,84343,57033,18147,23517,8
16955,82628,56595,18147,23517,8
17099,84343,56595,18225,23407,8
17027,83478,56595,18225,23517,8
17027,83478,57033,18303,23517,8
17171,85225,56595,18225,23739,8
17171,84343,56595,18147,23627,8
17099,84343,56595,18147,23739,8
17171,83478,56163,18147,23851,8
17171,84343,56163,18147,23851,8
16534,92920,56163,18541,26390,8
16465,93970,56163,18541,26390,8
16534,91891,56163,18541,26390,8
16534,92920,56163,18541,26390,8
16465,92920,56163,18621,26390,8
16465,92920,56163,18621,26520,8
16465,92920,56163,18621,26651,8
16465,91891,56163,18621,26651,8
16465,90882,56163,18621,26651,8
16465,90882,56163,18621,26651,8
16465,91891,56163,18621,26651,8
16465,91891,56163,18621,26784,8
16465,93970,55736,18621,26784,8
16465,91891,56163,18621,26917,8
16465,91891,55736,18702,26917,8
16465,90882,47242,18621,26917,8
16465,89893,47242,18621,26784,8
16465,90882,47565,18702,26917,8
16465,90882,47893,18702,26917,8
